id,title,year,fwci,citation_velocity,citation_count,primary_topic,topic_bucket,country,venue
https://doi.org/10.21437/interspeech.2017-1452,Tacotron: Towards End-to-End Speech Synthesis,2017,107.6412,172.1,1721.0,Speech Recognition and Synthesis,Artificial Intelligence,United States,
https://doi.org/10.1023/a:1007692713085,Text Classification from Labeled and Unlabeled Documents using EM,2000,110.4481,101.8148148148148,2749.0,Text and Document Classification Technologies,Artificial Intelligence,United States,Machine Learning
https://doi.org/10.1109/mci.2006.329691,Ant colony optimization,2006,51.7375,244.52380952380952,5135.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,BE,IEEE Computational Intelligence Magazine
https://doi.org/10.18653/v1/p16-1200,Neural Relation Extraction with Selective Attention over Instances,2016,176.6868,99.63636363636364,1096.0,Topic Modeling,Artificial Intelligence,China,
https://doi.org/10.1023/a:1010071910869,The Gaia Methodology for Agent-Oriented Analysis and Design,2000,161.5428,69.33333333333333,1872.0,Multi-Agent Systems and Negotiation,Artificial Intelligence,United Kingdom,Autonomous Agents and Multi-Agent Systems
https://doi.org/10.1039/c1ja10172b,Iolite: Freeware for the visualisation and processing of mass spectrometric data,2011,53.6351,268.5625,4297.0,Geochemistry and Geologic Mapping,Artificial Intelligence,DK,Journal of Analytical Atomic Spectrometry
https://doi.org/10.1038/nature23655,Satellite-to-ground quantum key distribution,2017,104.7358,175.0,1750.0,Quantum Information and Cryptography,Artificial Intelligence,China,Nature
https://doi.org/10.1371/journal.pone.0073791,"Personality, Gender, and Age in the Language of Social Media: The Open-Vocabulary Approach",2013,125.54,123.42857142857144,1728.0,Authorship Attribution and Profiling,Artificial Intelligence,United States,PLoS ONE
https://doi.org/10.30935/cedtech/13152,Revolutionizing education with AI: Exploring the transformative potential of ChatGPT,2023,138.2126,210.0,840.0,AI in Service Interactions,Artificial Intelligence,TR,Contemporary Educational Technology
https://doi.org/10.4324/9780203766804-11,Principles of Numerical Taxonomy,2013,71.7836,214.7142857142857,3006.0,Cognitive Science and Mapping,Artificial Intelligence,,
https://doi.org/10.1016/j.hybadv.2024.100277,AI revolutionizing industries worldwide: A comprehensive overview of its diverse applications,2024,176.4207,189.3333333333333,568.0,AI in Service Interactions,Artificial Intelligence,,Hybrid Advances
https://doi.org/10.1038/s41586-022-04725-x,Quantum computational advantage with a programmable photonic processor,2022,128.3623,200.6,1003.0,Neural Networks and Reservoir Computing,Artificial Intelligence,Canada,Nature
https://doi.org/10.1145/2939672.2939751,Asymmetric Transitivity Preserving Graph Embedding,2016,147.9757,117.1818181818182,1289.0,Advanced Graph Neural Networks,Artificial Intelligence,China,
https://doi.org/10.1145/2507157.2507163,Hidden factors and hidden topics,2013,134.4366,113.71428571428572,1592.0,Sentiment Analysis and Opinion Mining,Artificial Intelligence,United States,
https://doi.org/10.1016/j.knosys.2015.06.015,"A survey on opinion mining and sentiment analysis: Tasks, approaches and applications",2015,152.2547,107.91666666666669,1295.0,Sentiment Analysis and Opinion Mining,Artificial Intelligence,India,Knowledge-Based Systems
https://doi.org/10.3758/s13428-012-0314-x,"Norms of valence, arousal, and dominance for 13,915 English lemmas",2013,107.747,140.42857142857142,1966.0,Sentiment Analysis and Opinion Mining,Artificial Intelligence,Canada,Behavior Research Methods
https://doi.org/10.1109/tnnls.2022.3160699,Towards Personalized Federated Learning,2022,126.6963,199.8,999.0,Privacy-Preserving Technologies in Data,Artificial Intelligence,SG,IEEE Transactions on Neural Networks and Learning Systems
https://doi.org/10.1088/1742-6596/1168/2/022022,An Overview of Overfitting and its Solutions,2019,71.9776,275.75,2206.0,Neural Networks and Applications,Artificial Intelligence,,Journal of Physics Conference Series
https://doi.org/10.1103/physrevlett.108.130503,Measurement-Device-Independent Quantum Key Distribution,2012,99.0515,146.33333333333334,2195.0,Quantum Information and Cryptography,Artificial Intelligence,Canada,Physical Review Letters
https://doi.org/10.4103/2153-3539.186902,Deep learning for digital pathology image analysis: A comprehensive tutorial with selected use cases,2016,140.476,120.63636363636364,1327.0,AI in cancer detection,Artificial Intelligence,United States,Journal of Pathology Informatics
https://doi.org/10.1038/s41597-022-01721-8,MedMNIST v2 - A large-scale lightweight benchmark for 2D and 3D biomedical image classification,2023,135.1042,207.75,831.0,AI in cancer detection,Artificial Intelligence,China,Scientific Data
https://doi.org/10.1109/cvpr.2012.6247911,Geodesic flow kernel for unsupervised domain adaptation,2012,98.5966,146.46666666666667,2197.0,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,United States,
https://doi.org/10.3390/electronics8080832,Machine Learning Interpretability: A Survey on Methods and Metrics,2019,90.6956,218.0,1744.0,Explainable Artificial Intelligence (XAI),Artificial Intelligence,PT,Electronics
https://doi.org/10.1093/bib/bbac409,BioGPT: generative pre-trained transformer for biomedical text generation and mining,2022,121.4238,206.0,1030.0,Topic Modeling,Artificial Intelligence,China,Briefings in Bioinformatics
https://doi.org/10.1109/tpami.2018.2857768,"Zero-Shot Learning—A Comprehensive Evaluation of the Good, the Bad and the Ugly",2018,105.9428,175.22222222222223,1577.0,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,Germany,IEEE Transactions on Pattern Analysis and Machine Intelligence
https://doi.org/10.1109/icra.2017.7989385,Deep reinforcement learning for robotic manipulation with asynchronous off-policy updates,2017,121.6018,144.7,1447.0,Reinforcement Learning in Robotics,Artificial Intelligence,United Kingdom,
https://doi.org/10.1613/jair.1.11192,"SMOTE for Learning from Imbalanced Data: Progress and Challenges, Marking the 15-year Anniversary",2018,79.0283,233.5555555555556,2102.0,Imbalanced Data Classification Techniques,Artificial Intelligence,ES,Journal of Artificial Intelligence Research
https://doi.org/10.1038/s41586-024-07566-y,AI models collapse when trained on recursively generated data,2024,172.6935,185.3333333333333,556.0,Topic Modeling,Artificial Intelligence,United Kingdom,Nature
https://doi.org/10.1109/tsmcb.2009.2015956,Adaptive Particle Swarm Optimization,2009,116.3488,111.83333333333331,2013.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,China,IEEE Transactions on Systems Man and Cybernetics Part B (Cybernetics)
https://doi.org/10.21437/icslp.2002-303,SRILM - an extensible language modeling toolkit,2002,61.8285,175.88,4397.0,Natural Language Processing Techniques,Artificial Intelligence,,
https://doi.org/10.1016/j.patcog.2016.11.008,Explaining nonlinear classification decisions with deep Taylor decomposition,2016,130.308,126.54545454545456,1392.0,Explainable Artificial Intelligence (XAI),Artificial Intelligence,Germany,Pattern Recognition
https://doi.org/10.1088/1367-2630/18/2/023023,The theory of variational hybrid quantum-classical algorithms,2016,80.8393,203.0909090909091,2234.0,Quantum Computing Algorithms and Architecture,Artificial Intelligence,United States,New Journal of Physics
https://doi.org/10.1007/s10639-020-10219-y,Exploring the critical challenges and factors influencing the E-learning system usage during COVID-19 pandemic,2020,122.7663,168.0,1176.0,Organizational and Employee Performance,Artificial Intelligence,SA,Education and Information Technologies
https://doi.org/10.1198/016214502760047131,"Model-Based Clustering, Discriminant Analysis, and Density Estimation",2002,63.5261,170.48,4262.0,Bayesian Methods and Mixture Models,Artificial Intelligence,United States,Journal of the American Statistical Association
https://doi.org/10.1016/j.websem.2012.05.003,The SSN ontology of the W3C semantic sensor network incubator group,2012,151.6808,92.53333333333332,1388.0,Semantic Web and Ontologies,Artificial Intelligence,AU,Journal of Web Semantics
https://doi.org/10.1038/nature21037,Chiral quantum optics,2017,108.2755,158.7,1587.0,Neural Networks and Reservoir Computing,Artificial Intelligence,DK,Nature
https://doi.org/10.1007/978-3-031-74220-0_4,Bibliometric Insights into the Progression of Electronic Health Records,2025,443.5748,86.0,172.0,Organizational and Employee Performance,Artificial Intelligence,JO,Studies in computational intelligence
https://doi.org/10.21513/0207-2564-2019-2-05-13,THE REFINEMENT TO THE 2006 IPCC GUIDELINES FOR NATIONAL GREENHOUSE GAS INVENTORIES,2019,93.3089,203.875,1631.0,Experience-Based Knowledge Management,Artificial Intelligence,,Fundamental and Applied Climatology
https://doi.org/10.1103/physrevlett.127.180501,Strong Quantum Computational Advantage Using a Superconducting Quantum Processor,2021,119.2072,184.5,1107.0,Quantum Computing Algorithms and Architecture,Artificial Intelligence,China,Physical Review Letters
https://doi.org/10.1109/mis.2013.30,New Avenues in Opinion Mining and Sentiment Analysis,2013,159.6224,90.14285714285714,1262.0,Sentiment Analysis and Opinion Mining,Artificial Intelligence,SG,IEEE Intelligent Systems
https://doi.org/10.15779/z38bg31,Big Data�s Disparate Impact,2016,168.2962,95.9090909090909,1055.0,"Law, AI, and Intellectual Property",Artificial Intelligence,,California Law Review
https://doi.org/10.1109/comst.2021.3075439,Federated Learning for Internet of Things: A Comprehensive Survey,2021,101.1582,215.16666666666663,1291.0,Privacy-Preserving Technologies in Data,Artificial Intelligence,AU,IEEE Communications Surveys & Tutorials
https://doi.org/10.1007/s00500-016-2474-6,Particle swarm optimization algorithm: an overview,2017,52.8884,315.7,3157.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,China,Soft Computing
https://doi.org/10.1038/s41586-024-08449-y,Quantum error correction below the surface code threshold,2024,169.2769,182.0,546.0,Quantum Computing Algorithms and Architecture,Artificial Intelligence,United States,Nature
https://doi.org/10.21105/joss.00205,hdbscan: Hierarchical density based clustering,2017,63.5078,263.0,2630.0,Anomaly Detection Techniques and Applications,Artificial Intelligence,,The Journal of Open Source Software
https://doi.org/10.1023/a:1007607513941,"An Experimental Comparison of Three Methods for Constructing Ensembles of Decision Trees: Bagging, Boosting, and Randomization",2000,93.4597,108.96296296296296,2942.0,Machine Learning and Data Classification,Artificial Intelligence,United States,Machine Learning
https://doi.org/10.1023/b:agnt.0000018806.20944.ef,Tropos: An Agent-Oriented Software Development Methodology,2004,146.6032,75.34782608695652,1733.0,Multi-Agent Systems and Negotiation,Artificial Intelligence,Italy,Autonomous Agents and Multi-Agent Systems
https://doi.org/10.1073/pnas.1903070116,Reconciling modern machine-learning practice and the classical bias–variance trade-off,2019,99.5489,188.125,1505.0,Machine Learning and Data Classification,Artificial Intelligence,United States,Proceedings of the National Academy of Sciences
https://doi.org/10.1108/josm-04-2018-0119,Brave new world: service robots in the frontline,2018,75.9887,231.22222222222223,2081.0,AI in Service Interactions,Artificial Intelligence,SG,Journal of service management
https://doi.org/10.1109/tnnls.2017.2716952,Broad Learning System: An Effective and Efficient Incremental Learning System Without the Need for Deep Architecture,2017,88.9109,186.3,1863.0,Machine Learning and ELM,Artificial Intelligence,China,IEEE Transactions on Neural Networks and Learning Systems
https://doi.org/10.1109/tap.2004.823969,Particle swarm optimization in electromagnetics,2004,111.9242,97.21739130434784,2236.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,United States,IEEE Transactions on Antennas and Propagation
https://doi.org/10.1007/978-1-4899-7641-3_9,Support Vector Machine,2015,116.0057,129.91666666666666,1559.0,Data Stream Mining Techniques,Artificial Intelligence,United States,Integrated series on information systems/Integrated series in information systems
https://doi.org/10.1103/physrevlett.86.5188,A One-Way Quantum Computer,2001,58.4899,173.69230769230768,4516.0,Quantum Computing Algorithms and Architecture,Artificial Intelligence,Germany,Physical Review Letters
https://doi.org/10.3390/technologies9010002,A Survey on Contrastive Self-Supervised Learning,2020,91.0132,216.42857142857144,1515.0,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,United States,MDPI (MDPI AG)
https://doi.org/10.1038/s41586-019-1157-8,All-optical spiking neurosynaptic networks with self-learning capabilities,2019,99.2534,185.125,1481.0,Neural Networks and Reservoir Computing,Artificial Intelligence,Germany,Nature
https://doi.org/10.1016/j.cnsns.2012.05.010,Krill herd: A new bio-inspired optimization algorithm,2012,107.8552,124.26666666666668,1864.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,United States,Communications in Nonlinear Science and Numerical Simulation
https://doi.org/10.3115/v1/s14-2004,SemEval-2014 Task 4: Aspect Based Sentiment Analysis,2014,99.3799,144.0,1872.0,Sentiment Analysis and Opinion Mining,Artificial Intelligence,GR,
https://doi.org/10.1145/1830761.1830909,Evolutionary multi-criterion optimization,2010,192.0365,65.11764705882354,1107.0,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,India,
https://doi.org/10.5860/choice.44-5091,Pattern recognition and machine learning,2007,85.2071,134.4,2688.0,Neural Networks and Applications,Artificial Intelligence,,Choice Reviews Online
