paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,referenced_works_count,topics,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,doi,language,is_oa,oa_status,paper_age,author_count,institution_count,country_count,topic_bucket,venue_group,sector,sample_year,sample_weight,novelty_proxy
https://openalex.org/W2052811446,CLUES: A non-parametric clustering method based on local shrinking,2006,2006-12-18,article,68.0,3.238095238095238,36.0,Advanced Clustering Algorithms Research; Face and Expression Recognition; Data Management and Algorithms,Advanced Clustering Algorithms Research,Artificial Intelligence,Computer Science,Physical Sciences,Computational Statistics & Data Analysis,journal,Xiaogang Wang; Weiliang Qiu; Ruben H. Zamar,Keele University; York University; Harvard University; University of British Columbia,https://openalex.org/I56007636; https://openalex.org/I192455969; https://openalex.org/I136199984; https://openalex.org/I141945490,GB; CA; US,https://doi.org/10.1016/j.csda.2006.12.016,en,True,green,20,3,4,3,Computer Vision,Article / Journal,Academia,2006,79.83274647887323,0.122
https://openalex.org/W1874894835,Multipartite Secret Sharing by Bivariate Interpolation,2006,2006-01-01,book-chapter,22.0,1.0476190476190477,19.0,Cryptography and Data Security; Cryptography and Residue Arithmetic; Polynomial and algebraic computation,Cryptography and Data Security,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Tamir Tassa; Nira Dyn,Open University of Israel; Tel Aviv University,https://openalex.org/I164950643; https://openalex.org/I16391192,IL,https://doi.org/10.1007/11787006_25,en,False,closed,20,2,2,1,Core ML / Deep Learning,Book chapter,Academia,2006,79.83274647887323,0.315
https://openalex.org/W2122686030,Management of uncertainty orderings through ASP,2006,2006-01-01,book-chapter,2.0,0.09523809523809523,21.0,"Logic, Reasoning, and Knowledge; Multi-Agent Systems and Negotiation; Semantic Web and Ontologies","Logic, Reasoning, and Knowledge",Artificial Intelligence,Computer Science,Physical Sciences,Elsevier eBooks,ebook platform,Andrea Capotorti; Andrea Formisano,University of Perugia; University of L'Aquila,https://openalex.org/I27483092; https://openalex.org/I26415053,IT,https://doi.org/10.1016/b978-044452075-3/50012-1,en,True,green,20,2,2,1,Core ML / Deep Learning,Book chapter,Academia,2006,79.83274647887323,0.285
https://openalex.org/W2146751557,Collision detection for deforming linear objects using particle swarm optimization,2006,2006-06-08,article,1.0,0.047619047619047616,7.0,Metaheuristic Optimization Algorithms Research; Robotic Path Planning Algorithms; Advanced Multi-Objective Optimization Algorithms,Metaheuristic Optimization Algorithms Research,Artificial Intelligence,Computer Science,Physical Sciences,,,Wang Yi; Wenhui Li; Wang Tianzhu; Dongfeng Han; Yu Meng,Jilin University,https://openalex.org/I194450716,CN,https://doi.org/10.1109/grc.2006.1635841,en,False,closed,20,5,1,1,Robotics,Article / Journal,Academia,2006,79.83274647887323,0.557
https://openalex.org/W2208863579,Generating More-Positive and More-Negative Text,2006,2006-01-17,book-chapter,12.0,0.5714285714285714,24.0,Topic Modeling; Sentiment Analysis and Opinion Mining; Natural Language Processing Techniques,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,The information retrieval series,journal,Diana Inkpen; Olga Feiguina; Graeme Hirst,University of Ottawa; University of Toronto,https://openalex.org/I153718931; https://openalex.org/I185261750,CA,https://doi.org/10.1007/1-4020-4102-0_15,en,False,closed,20,3,2,1,NLP,Book chapter,Academia,2006,79.83274647887323,0.241
https://openalex.org/W2150311572,A Multiple-Weight-and-Neuron-Fault Tolerant Digital Multilayer Neural Network,2006,2006-10-01,article,10.0,0.47619047619047616,2.0,Neural Networks and Applications; Advanced Memory and Neural Computing; Industrial Vision Systems and Defect Detection,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Proceedings,journal,Tadayoshi Horita; Takurou Murata; Itsuo Takanami,,,,https://doi.org/10.1109/dft.2006.8,en,False,closed,20,3,0,0,Computer Vision,Article / Journal,Other / Mixed,2006,79.83274647887323,0.657
https://openalex.org/W1755036513,Proof Theory for Kleene Algebra,2006,2006-10-11,article,2.0,0.09523809523809523,17.0,"Logic, programming, and type systems; semigroups and automata theory; Formal Methods in Verification","Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,,,Christopher S. Hardin,Cornell University,https://openalex.org/I205783295,US,https://doi.org/10.1109/lics.2005.37,en,False,closed,20,1,1,1,Core ML / Deep Learning,Article / Journal,Academia,2006,79.83274647887323,0.352
https://openalex.org/W1531875728,Smart Discussion Environment on a Bulletin Board System,2006,2006-01-01,book-chapter,0.0,0.0,14.0,Semantic Web and Ontologies; Service-Oriented Architecture and Web Services; Advanced Text Analysis Techniques,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,Studies in computational intelligence,book series,Wataru Sunayama,Hiroshima City University,https://openalex.org/I57930482,JP,https://doi.org/10.1007/978-3-540-34353-0_12,en,False,closed,20,1,1,1,NLP,Book chapter,Academia,2006,79.83274647887323,0.416
https://openalex.org/W4409569919,Annotation tool for OA scholarship,2006,2006-07-30,preprint,0.0,0.0,0.0,Natural Language Processing Techniques; Semantic Web and Ontologies,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,,,Peter Suber,,,,https://doi.org/10.63485/2ee6m-xep31,en,True,gold,20,1,0,0,NLP,Preprint,Other / Mixed,2006,79.83274647887323,0.843
https://openalex.org/W1576100957,DPA on Faulty Cryptographic Hardware and Countermeasures,2006,2006-01-01,book-chapter,20.0,0.9523809523809523,18.0,Cryptographic Implementations and Security; Physical Unclonable Functions (PUFs) and Hardware Security; Chaos-based Image/Signal Encryption,Cryptographic Implementations and Security,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Konrad J. Kulikowski; Mark G. Karpovsky; Alexander Taubin,Boston University,https://openalex.org/I111088046,US,https://doi.org/10.1007/11889700_19,en,False,closed,20,3,1,1,Computer Vision,Book chapter,Academia,2006,79.83274647887323,0.334
https://openalex.org/W2116213935,Bayesian Programming for Multi-target Tracking: An Automotive Application,2006,2006-01-01,book-chapter,7.0,0.3333333333333333,10.0,Bayesian Modeling and Causal Inference; Target Tracking and Data Fusion in Sensor Networks; Gaussian Processes and Bayesian Inference,Bayesian Modeling and Causal Inference,Artificial Intelligence,Computer Science,Physical Sciences,Springer tracts in advanced robotics,book series,Christophe Coué; Cédric Pradalier; Christian Laugier,Institut national de recherche en informatique et en automatique,https://openalex.org/I1326498283,FR,https://doi.org/10.1007/10991459_20,en,False,closed,20,3,1,1,ML Theory & Optimization,Book chapter,Academia,2006,79.83274647887323,0.5
https://openalex.org/W3145867457,Content management systems,2006,2006-01-01,book-chapter,2.0,0.09523809523809523,3.0,Semantic Web and Ontologies; Business Process Modeling and Analysis,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,Elsevier eBooks,ebook platform,Mark Jordan,,,,https://doi.org/10.1016/b978-1-84334-176-5.50007-3,en,False,closed,20,1,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2006,79.83274647887323,0.637
https://openalex.org/W2265172780,Enabling Technologies for Lateral Dynamic Assistant Systems,2006,2006-04-03,article,3.0,0.14285714285714285,0.0,Advanced Software Engineering Methodologies; Service-Oriented Architecture and Web Services; Robotics and Automated Systems,Advanced Software Engineering Methodologies,Artificial Intelligence,Computer Science,Physical Sciences,SAE technical papers on CD-ROM/SAE technical paper series,journal,Tilo Meister; Reidar Fleck; Marcus Fischer,BMW Group (Germany),https://openalex.org/I4210156768,DE,https://doi.org/10.4271/2006-01-1172,en,False,closed,20,3,1,1,Robotics,Article / Journal,Other / Mixed,2006,79.83274647887323,0.843
https://openalex.org/W2067607924,On the Convergence of Loopy Belief Propagation Algorithm for Different Update Rules,2006,2006-02-01,article,11.0,0.5238095238095238,0.0,Bayesian Modeling and Causal Inference; Distributed Sensor Networks and Detection Algorithms; Error Correcting Code Techniques,Bayesian Modeling and Causal Inference,Artificial Intelligence,Computer Science,Physical Sciences,IEICE Transactions on Fundamentals of Electronics Communications and Computer Sciences,journal,Nobuyuki Taga,Tokyo Institute of Technology,https://openalex.org/I114531698,JP,https://doi.org/10.1093/ietfec/e89-a.2.575,en,False,closed,20,1,1,1,ML Theory & Optimization,Article / Journal,Academia,2006,79.83274647887323,0.843
https://openalex.org/W2135620953,"Reading, Writing and Relations",2006,2006-01-01,book-chapter,45.0,2.142857142857143,28.0,"Logic, programming, and type systems; Software Engineering Research; Formal Methods in Verification","Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Nick Benton; Andrew Kennedy; Martin Hofmann; Lennart Beringer,Microsoft Research (United Kingdom); Ludwig-Maximilians-Universität München,https://openalex.org/I4210164937; https://openalex.org/I8204097,GB; DE,https://doi.org/10.1007/11924661_7,en,False,closed,20,4,2,2,Core ML / Deep Learning,Book chapter,Academia–Industry,2006,79.83274647887323,0.196
https://openalex.org/W4253342809,Two Variants of the Constructive Neural Network Tiling Algorithm,2006,2006-12-01,article,0.0,0.0,7.0,Neural Networks and Applications; Machine Learning and ELM; Currency Recognition and Detection,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,J.r. Bertini Jr.; M. C. Nicoletti; Estevam Hruschka; Arthur Ramer,Universidade Federal de São Carlos; UNSW Sydney,https://openalex.org/I177909021; https://openalex.org/I31746571,BR; AU,https://doi.org/10.1109/his.2006.264932,en,False,closed,20,4,2,2,Core ML / Deep Learning,Article / Journal,Academia,2006,79.83274647887323,0.557
https://openalex.org/W4243648221,Building and Using Probabilistic Networks,2006,2006-05-28,book-chapter,1.0,0.047619047619047616,0.0,Bayesian Modeling and Causal Inference; Complex Systems and Decision Making,Bayesian Modeling and Causal Inference,Artificial Intelligence,Computer Science,Physical Sciences,Information science and statistics,book series,,,,,https://doi.org/10.1007/0-387-22630-3_3,en,False,closed,20,0,0,0,ML Theory & Optimization,Book chapter,Other / Mixed,2006,79.83274647887323,0.843
https://openalex.org/W1966284460,Architectural thinking and modeling with the Architects' Workbench,2006,2006-01-01,article,26.0,1.2380952380952381,11.0,Advanced Software Engineering Methodologies; Model-Driven Software Engineering Techniques; Service-Oriented Architecture and Web Services,Advanced Software Engineering Methodologies,Artificial Intelligence,Computer Science,Physical Sciences,IBM Systems Journal,journal,Steven Abrams; Bard Bloom; Paul Τ. Keyser; Doug Kimelman; Erik Nelson; W. Neuberger; Tobias Roth; Ian Simmonds; Su Qin Tang; John Vlissides,IBM Research - Thomas J. Watson Research Center; IBM (United States),https://openalex.org/I4210114115; https://openalex.org/I1341412227,US,https://doi.org/10.1147/sj.453.0481,en,False,closed,20,10,2,1,Core ML / Deep Learning,Article / Journal,Industry,2006,79.83274647887323,0.48
https://openalex.org/W2003406796,Towards Secure and Scalable Computation in Peer-to-Peer Networks,2006,2006-01-01,article,96.0,4.571428571428571,38.0,Cryptography and Data Security; Privacy-Preserving Technologies in Data; Distributed systems and fault tolerance,Cryptography and Data Security,Artificial Intelligence,Computer Science,Physical Sciences,,,Valerie King; Jared Saia; Vishal Sanwalani; Erik Vee,University of Victoria; Victoria University; University of New Mexico; University of Waterloo; IBM Research - Almaden,https://openalex.org/I212119943; https://openalex.org/I71270174; https://openalex.org/I169521973; https://openalex.org/I151746483; https://openalex.org/I4210085935,CA; AU; US,https://doi.org/10.1109/focs.2006.77,en,False,closed,20,4,5,3,AI Ethics & Fairness,Article / Journal,Academia–Industry,2006,79.83274647887323,0.108
https://openalex.org/W4297169262,Quantification Of Uncertainty In Mineral Prospectivity Prediction Using Neural Network Ensembles And Interval Neutrosophic Sets,2006,2006-07-20,article,1.0,0.047619047619047616,0.0,Geochemistry and Geologic Mapping; Mineral Processing and Grinding; Remote-Sensing Image Classification,Geochemistry and Geologic Mapping,Artificial Intelligence,Computer Science,Physical Sciences,Zenodo (CERN European Organization for Nuclear Research),repository,Pawalai Kraipeerapun; Kok Wai Wong; Chun Che Fung; Warick Brown,,,,https://doi.org/10.5281/zenodo.23175,en,True,green,20,4,0,0,Computer Vision,Article / Journal,Other / Mixed,2006,79.83274647887323,0.843
https://openalex.org/W1989128936,Review of Methods for Integer Factorization Applied to Cryptography,2006,2006-01-01,article,8.0,0.38095238095238093,36.0,Coding theory and cryptography; graph theory and CDMA systems; Chaos-based Image/Signal Encryption,Coding theory and cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Applied Sciences,journal,Kefa Rabah,,,,https://doi.org/10.3923/jas.2006.458.481,en,False,closed,20,1,0,0,Computer Vision,Article / Journal,Other / Mixed,2006,79.83274647887323,0.122
https://openalex.org/W2132598957,Genetic programming for human oral bioavailability of drugs,2006,2006-07-08,article,48.0,2.2857142857142856,24.0,Evolutionary Algorithms and Applications; Viral Infectious Diseases and Gene Expression in Insects; Computational Drug Discovery Methods,Evolutionary Algorithms and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Francesco Archetti; Stefano Lanzeni; Enza Messina; Leonardo Vanneschi,University of Milano-Bicocca,https://openalex.org/I66752286,IT,https://doi.org/10.1145/1143997.1144042,en,False,closed,20,4,1,1,Healthcare AI,Article / Journal,Academia,2006,79.83274647887323,0.241
https://openalex.org/W195496810,Reconsidering Language Identification for Written Language Resources,2006,2006-05-01,article,76.0,3.619047619047619,17.0,Natural Language Processing Techniques; Authorship Attribution and Profiling; Topic Modeling,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,,,Baden Hughes; Timothy Baldwin; Steven Bird; Jeremy Nicholson; Andrew MacKinlay,The University of Melbourne,https://openalex.org/I165779595,AU,https://doi.org/10.63317/4y7hvqnp6mr3,en,True,green,20,5,1,1,NLP,Article / Journal,Academia,2006,79.83274647887323,0.352
